,County,Year,County_Population,Date,Metro,State,Month,Rent,Med_Monthly_Income
32474,"Volusia County, Florida",2014,507531,2014/1/1,"Daytona Beach, Florida",Florida,1,1187.8,3401.5
32475,"Volusia County, Florida",2014,507531,2014/10/1,"Daytona Beach, Florida",Florida,10,1240.3,3401.5
32476,"Volusia County, Florida",2014,507531,2014/9/1,"Daytona Beach, Florida",Florida,9,1231.1,3401.5
32477,"Volusia County, Florida",2014,507531,2014/8/1,"Daytona Beach, Florida",Florida,8,1219.8,3401.5
32478,"Volusia County, Florida",2014,507531,2014/11/1,"Daytona Beach, Florida",Florida,11,1247.2,3401.5
32479,"Volusia County, Florida",2014,507531,2014/2/1,"Daytona Beach, Florida",Florida,2,1197.25,3401.5
32480,"Volusia County, Florida",2014,507531,2014/5/1,"Daytona Beach, Florida",Florida,5,1209.85,3401.5
32481,"Volusia County, Florida",2014,507531,2014/3/1,"Daytona Beach, Florida",Florida,3,1204.25,3401.5
32482,"Volusia County, Florida",2014,507531,2014/12/1,"Daytona Beach, Florida",Florida,12,1249.75,3401.5
32483,"Volusia County, Florida",2014,507531,2014/6/1,"Daytona Beach, Florida",Florida,6,1210.15,3401.5
32484,"Volusia County, Florida",2014,507531,2014/7/1,"Daytona Beach, Florida",Florida,7,1212.85,3401.5
32485,"Volusia County, Florida",2015,517887,2015/6/1,"Daytona Beach, Florida",Florida,6,1269.4,3514.583333
32486,"Volusia County, Florida",2015,517887,2015/7/1,"Daytona Beach, Florida",Florida,7,1275.55,3514.583333
32487,"Volusia County, Florida",2015,517887,2015/9/1,"Daytona Beach, Florida",Florida,9,1290.45,3514.583333
32488,"Volusia County, Florida",2015,517887,2015/11/1,"Daytona Beach, Florida",Florida,11,1304.95,3514.583333
32489,"Volusia County, Florida",2015,517887,2015/8/1,"Daytona Beach, Florida",Florida,8,1283.7,3514.583333
32490,"Volusia County, Florida",2015,517887,2015/10/1,"Daytona Beach, Florida",Florida,10,1297.75,3514.583333
32491,"Volusia County, Florida",2015,517887,2015/4/1,"Daytona Beach, Florida",Florida,4,1260.55,3514.583333
32492,"Volusia County, Florida",2015,517887,2015/1/1,"Daytona Beach, Florida",Florida,1,1251.55,3514.583333
32493,"Volusia County, Florida",2015,517887,2015/2/1,"Daytona Beach, Florida",Florida,2,1254.85,3514.583333
32494,"Volusia County, Florida",2015,517887,2015/3/1,"Daytona Beach, Florida",Florida,3,1258.45,3514.583333
32495,"Volusia County, Florida",2015,517887,2015/5/1,"Daytona Beach, Florida",Florida,5,1263.75,3514.583333
32496,"Volusia County, Florida",2015,517887,2015/12/1,"Daytona Beach, Florida",Florida,12,1309.85,3514.583333
32497,"Volusia County, Florida",2016,529364,2016/2/1,"Daytona Beach, Florida",Florida,2,1328.2,3780.5
32498,"Volusia County, Florida",2016,529364,2016/7/1,"Daytona Beach, Florida",Florida,7,1351.35,3780.5
32499,"Volusia County, Florida",2016,529364,2016/9/1,"Daytona Beach, Florida",Florida,9,1350.25,3780.5
32500,"Volusia County, Florida",2016,529364,2016/5/1,"Daytona Beach, Florida",Florida,5,1349.9,3780.5
32501,"Volusia County, Florida",2016,529364,2016/8/1,"Daytona Beach, Florida",Florida,8,1351.05,3780.5
32502,"Volusia County, Florida",2016,529364,2016/1/1,"Daytona Beach, Florida",Florida,1,1318.7,3780.5
32503,"Volusia County, Florida",2016,529364,2016/10/1,"Daytona Beach, Florida",Florida,10,1350.25,3780.5
32504,"Volusia County, Florida",2016,529364,2016/12/1,"Daytona Beach, Florida",Florida,12,1350.3,3780.5
32505,"Volusia County, Florida",2016,529364,2016/11/1,"Daytona Beach, Florida",Florida,11,1351.9,3780.5
32506,"Volusia County, Florida",2016,529364,2016/6/1,"Daytona Beach, Florida",Florida,6,1351.35,3780.5
32507,"Volusia County, Florida",2016,529364,2016/4/1,"Daytona Beach, Florida",Florida,4,1346.35,3780.5
32508,"Volusia County, Florida",2016,529364,2016/3/1,"Daytona Beach, Florida",Florida,3,1340,3780.5
32509,"Wagoner County, Oklahoma",2013,75700,2013/5/1,"Tulsa, Oklahoma",Oklahoma,5,903.1666667,4342.333333
32510,"Wagoner County, Oklahoma",2013,75700,2013/9/1,"Tulsa, Oklahoma",Oklahoma,9,898.3333333,4342.333333
32511,"Wagoner County, Oklahoma",2013,75700,2013/1/1,"Tulsa, Oklahoma",Oklahoma,1,945.8333333,4342.333333
32512,"Wagoner County, Oklahoma",2013,75700,2013/10/1,"Tulsa, Oklahoma",Oklahoma,10,917,4342.333333
32513,"Wagoner County, Oklahoma",2013,75700,2013/2/1,"Tulsa, Oklahoma",Oklahoma,2,919.6666667,4342.333333
32514,"Wagoner County, Oklahoma",2013,75700,2013/7/1,"Tulsa, Oklahoma",Oklahoma,7,883.3333333,4342.333333
32515,"Wagoner County, Oklahoma",2013,75700,2013/6/1,"Tulsa, Oklahoma",Oklahoma,6,894.5,4342.333333
32516,"Wagoner County, Oklahoma",2013,75700,2013/8/1,"Tulsa, Oklahoma",Oklahoma,8,885.1666667,4342.333333
32517,"Wagoner County, Oklahoma",2013,75700,2013/12/1,"Tulsa, Oklahoma",Oklahoma,12,940.5,4342.333333
32518,"Wagoner County, Oklahoma",2013,75700,2013/11/1,"Tulsa, Oklahoma",Oklahoma,11,933.8333333,4342.333333
32519,"Wagoner County, Oklahoma",2013,75700,2013/3/1,"Tulsa, Oklahoma",Oklahoma,3,911.6666667,4342.333333
32520,"Wagoner County, Oklahoma",2013,75700,2013/4/1,"Tulsa, Oklahoma",Oklahoma,4,913.8333333,4342.333333
32521,"Wagoner County, Oklahoma",2014,75702,2014/6/1,"Tulsa, Oklahoma",Oklahoma,6,959.1666667,4930.833333
32522,"Wagoner County, Oklahoma",2014,75702,2014/10/1,"Tulsa, Oklahoma",Oklahoma,10,961,4930.833333
32523,"Wagoner County, Oklahoma",2014,75702,2014/2/1,"Tulsa, Oklahoma",Oklahoma,2,1013.666667,4930.833333
32524,"Wagoner County, Oklahoma",2014,75702,2014/4/1,"Tulsa, Oklahoma",Oklahoma,4,1016.833333,4930.833333
32525,"Wagoner County, Oklahoma",2014,75702,2014/1/1,"Tulsa, Oklahoma",Oklahoma,1,966.5,4930.833333
32526,"Wagoner County, Oklahoma",2014,75702,2014/9/1,"Tulsa, Oklahoma",Oklahoma,9,954,4930.833333
32527,"Wagoner County, Oklahoma",2014,75702,2014/11/1,"Tulsa, Oklahoma",Oklahoma,11,963,4930.833333
32528,"Wagoner County, Oklahoma",2014,75702,2014/8/1,"Tulsa, Oklahoma",Oklahoma,8,954.3333333,4930.833333
32529,"Wagoner County, Oklahoma",2014,75702,2014/12/1,"Tulsa, Oklahoma",Oklahoma,12,957.6666667,4930.833333
32530,"Wagoner County, Oklahoma",2014,75702,2014/3/1,"Tulsa, Oklahoma",Oklahoma,3,1032.833333,4930.833333
32531,"Wagoner County, Oklahoma",2014,75702,2014/7/1,"Tulsa, Oklahoma",Oklahoma,7,951.1666667,4930.833333
32532,"Wagoner County, Oklahoma",2014,75702,2014/5/1,"Tulsa, Oklahoma",Oklahoma,5,974.6666667,4930.833333
32533,"Wagoner County, Oklahoma",2015,76559,2015/3/1,"Tulsa, Oklahoma",Oklahoma,3,916.1666667,4776.583333
32534,"Wagoner County, Oklahoma",2015,76559,2015/4/1,"Tulsa, Oklahoma",Oklahoma,4,938,4776.583333
32535,"Wagoner County, Oklahoma",2015,76559,2015/11/1,"Tulsa, Oklahoma",Oklahoma,11,947.5,4776.583333
32536,"Wagoner County, Oklahoma",2015,76559,2015/1/1,"Tulsa, Oklahoma",Oklahoma,1,943.1666667,4776.583333
32537,"Wagoner County, Oklahoma",2015,76559,2015/7/1,"Tulsa, Oklahoma",Oklahoma,7,1013,4776.583333
32538,"Wagoner County, Oklahoma",2015,76559,2015/5/1,"Tulsa, Oklahoma",Oklahoma,5,976.8333333,4776.583333
32539,"Wagoner County, Oklahoma",2015,76559,2015/10/1,"Tulsa, Oklahoma",Oklahoma,10,961.1666667,4776.583333
32540,"Wagoner County, Oklahoma",2015,76559,2015/2/1,"Tulsa, Oklahoma",Oklahoma,2,913.8333333,4776.583333
32541,"Wagoner County, Oklahoma",2015,76559,2015/9/1,"Tulsa, Oklahoma",Oklahoma,9,982,4776.583333
32542,"Wagoner County, Oklahoma",2015,76559,2015/12/1,"Tulsa, Oklahoma",Oklahoma,12,946,4776.583333
32543,"Wagoner County, Oklahoma",2015,76559,2015/8/1,"Tulsa, Oklahoma",Oklahoma,8,1003.833333,4776.583333
32544,"Wagoner County, Oklahoma",2015,76559,2015/6/1,"Tulsa, Oklahoma",Oklahoma,6,1002.5,4776.583333
32545,"Wagoner County, Oklahoma",2016,77679,2016/5/1,"Tulsa, Oklahoma",Oklahoma,5,959.1666667,5170.083333
32546,"Wagoner County, Oklahoma",2016,77679,2016/4/1,"Tulsa, Oklahoma",Oklahoma,4,947.6666667,5170.083333
32547,"Wagoner County, Oklahoma",2016,77679,2016/2/1,"Tulsa, Oklahoma",Oklahoma,2,944.5,5170.083333
32548,"Wagoner County, Oklahoma",2016,77679,2016/6/1,"Tulsa, Oklahoma",Oklahoma,6,971.3333333,5170.083333
32549,"Wagoner County, Oklahoma",2016,77679,2016/10/1,"Tulsa, Oklahoma",Oklahoma,10,1021,5170.083333
32550,"Wagoner County, Oklahoma",2016,77679,2016/9/1,"Tulsa, Oklahoma",Oklahoma,9,1009.666667,5170.083333
32551,"Wagoner County, Oklahoma",2016,77679,2016/1/1,"Tulsa, Oklahoma",Oklahoma,1,948.8333333,5170.083333
32552,"Wagoner County, Oklahoma",2016,77679,2016/11/1,"Tulsa, Oklahoma",Oklahoma,11,1022.333333,5170.083333
32553,"Wagoner County, Oklahoma",2016,77679,2016/7/1,"Tulsa, Oklahoma",Oklahoma,7,979.8333333,5170.083333
32554,"Wagoner County, Oklahoma",2016,77679,2016/3/1,"Tulsa, Oklahoma",Oklahoma,3,942,5170.083333
32555,"Wagoner County, Oklahoma",2016,77679,2016/12/1,"Tulsa, Oklahoma",Oklahoma,12,1019.333333,5170.083333
32556,"Wagoner County, Oklahoma",2016,77679,2016/8/1,"Tulsa, Oklahoma",Oklahoma,8,994.6666667,5170.083333
32557,"Wake County, North Carolina",2013,974289,2013/9/1,"Raleigh, North Carolina",North Carolina,9,1317.928571,5430
32558,"Wake County, North Carolina",2013,974289,2013/10/1,"Raleigh, North Carolina",North Carolina,10,1323.428571,5430
32559,"Wake County, North Carolina",2013,974289,2013/8/1,"Raleigh, North Carolina",North Carolina,8,1306.928571,5430
32560,"Wake County, North Carolina",2013,974289,2013/2/1,"Raleigh, North Carolina",North Carolina,2,1268.357143,5430
32561,"Wake County, North Carolina",2013,974289,2013/6/1,"Raleigh, North Carolina",North Carolina,6,1278.928571,5430
32562,"Wake County, North Carolina",2013,974289,2013/7/1,"Raleigh, North Carolina",North Carolina,7,1293.071429,5430
32563,"Wake County, North Carolina",2013,974289,2013/4/1,"Raleigh, North Carolina",North Carolina,4,1267,5430
32564,"Wake County, North Carolina",2013,974289,2013/5/1,"Raleigh, North Carolina",North Carolina,5,1269.785714,5430
32565,"Wake County, North Carolina",2013,974289,2013/11/1,"Raleigh, North Carolina",North Carolina,11,1325.714286,5430
32566,"Wake County, North Carolina",2013,974289,2013/1/1,"Raleigh, North Carolina",North Carolina,1,1265.857143,5430
32567,"Wake County, North Carolina",2013,974289,2013/12/1,"Raleigh, North Carolina",North Carolina,12,1324.214286,5430
32568,"Wake County, North Carolina",2013,974289,2013/3/1,"Raleigh, North Carolina",North Carolina,3,1267.857143,5430
32569,"Wake County, North Carolina",2014,998691,2014/9/1,"Raleigh, North Carolina",North Carolina,9,1341,5552.833333
32570,"Wake County, North Carolina",2014,998691,2014/3/1,"Raleigh, North Carolina",North Carolina,3,1324.285714,5552.833333
32571,"Wake County, North Carolina",2014,998691,2014/7/1,"Raleigh, North Carolina",North Carolina,7,1334.071429,5552.833333
32572,"Wake County, North Carolina",2014,998691,2014/4/1,"Raleigh, North Carolina",North Carolina,4,1327.857143,5552.833333
32573,"Wake County, North Carolina",2014,998691,2014/2/1,"Raleigh, North Carolina",North Carolina,2,1322,5552.833333
32574,"Wake County, North Carolina",2014,998691,2014/12/1,"Raleigh, North Carolina",North Carolina,12,1366.928571,5552.833333
32575,"Wake County, North Carolina",2014,998691,2014/6/1,"Raleigh, North Carolina",North Carolina,6,1332.714286,5552.833333
32576,"Wake County, North Carolina",2014,998691,2014/8/1,"Raleigh, North Carolina",North Carolina,8,1335.357143,5552.833333
32577,"Wake County, North Carolina",2014,998691,2014/10/1,"Raleigh, North Carolina",North Carolina,10,1347.642857,5552.833333
32578,"Wake County, North Carolina",2014,998691,2014/11/1,"Raleigh, North Carolina",North Carolina,11,1357.857143,5552.833333
32579,"Wake County, North Carolina",2014,998691,2014/1/1,"Raleigh, North Carolina",North Carolina,1,1322.142857,5552.833333
32580,"Wake County, North Carolina",2014,998691,2014/5/1,"Raleigh, North Carolina",North Carolina,5,1332.071429,5552.833333
32581,"Wake County, North Carolina",2015,1024198,2015/3/1,"Raleigh, North Carolina",North Carolina,3,1385,5877.75
32582,"Wake County, North Carolina",2015,1024198,2015/6/1,"Raleigh, North Carolina",North Carolina,6,1400.571429,5877.75
32583,"Wake County, North Carolina",2015,1024198,2015/1/1,"Raleigh, North Carolina",North Carolina,1,1374.071429,5877.75
32584,"Wake County, North Carolina",2015,1024198,2015/5/1,"Raleigh, North Carolina",North Carolina,5,1396.214286,5877.75
32585,"Wake County, North Carolina",2015,1024198,2015/4/1,"Raleigh, North Carolina",North Carolina,4,1391.071429,5877.75
32586,"Wake County, North Carolina",2015,1024198,2015/12/1,"Raleigh, North Carolina",North Carolina,12,1413.142857,5877.75
32587,"Wake County, North Carolina",2015,1024198,2015/2/1,"Raleigh, North Carolina",North Carolina,2,1380.357143,5877.75
32588,"Wake County, North Carolina",2015,1024198,2015/11/1,"Raleigh, North Carolina",North Carolina,11,1412.428571,5877.75
32589,"Wake County, North Carolina",2015,1024198,2015/7/1,"Raleigh, North Carolina",North Carolina,7,1404.142857,5877.75
32590,"Wake County, North Carolina",2015,1024198,2015/10/1,"Raleigh, North Carolina",North Carolina,10,1413.071429,5877.75
32591,"Wake County, North Carolina",2015,1024198,2015/9/1,"Raleigh, North Carolina",North Carolina,9,1411.785714,5877.75
32592,"Wake County, North Carolina",2015,1024198,2015/8/1,"Raleigh, North Carolina",North Carolina,8,1408.928571,5877.75
32593,"Wake County, North Carolina",2016,1046791,2016/9/1,"Raleigh, North Carolina",North Carolina,9,1429.642857,6341.416667
32594,"Wake County, North Carolina",2016,1046791,2016/5/1,"Raleigh, North Carolina",North Carolina,5,1435,6341.416667
32595,"Wake County, North Carolina",2016,1046791,2016/8/1,"Raleigh, North Carolina",North Carolina,8,1431.428571,6341.416667
32596,"Wake County, North Carolina",2016,1046791,2016/12/1,"Raleigh, North Carolina",North Carolina,12,1435.285714,6341.416667
32597,"Wake County, North Carolina",2016,1046791,2016/4/1,"Raleigh, North Carolina",North Carolina,4,1433.357143,6341.416667
32598,"Wake County, North Carolina",2016,1046791,2016/2/1,"Raleigh, North Carolina",North Carolina,2,1424.214286,6341.416667
32599,"Wake County, North Carolina",2016,1046791,2016/6/1,"Raleigh, North Carolina",North Carolina,6,1435.857143,6341.416667
32600,"Wake County, North Carolina",2016,1046791,2016/7/1,"Raleigh, North Carolina",North Carolina,7,1433.785714,6341.416667
32601,"Wake County, North Carolina",2016,1046791,2016/3/1,"Raleigh, North Carolina",North Carolina,3,1429.428571,6341.416667
32602,"Wake County, North Carolina",2016,1046791,2016/1/1,"Raleigh, North Carolina",North Carolina,1,1417.071429,6341.416667
32603,"Wake County, North Carolina",2016,1046791,2016/10/1,"Raleigh, North Carolina",North Carolina,10,1430.714286,6341.416667
32604,"Wake County, North Carolina",2016,1046791,2016/11/1,"Raleigh, North Carolina",North Carolina,11,1433.285714,6341.416667
32605,"Walker County, Georgia",2013,68198,2013/4/1,"Chattanooga, Georgia",Georgia,4,951.8571429,3501.5
32606,"Walker County, Georgia",2013,68198,2013/11/1,"Chattanooga, Georgia",Georgia,11,991.4285714,3501.5
32607,"Walker County, Georgia",2013,68198,2013/8/1,"Chattanooga, Georgia",Georgia,8,980.1428571,3501.5
32608,"Walker County, Georgia",2013,68198,2013/5/1,"Chattanooga, Georgia",Georgia,5,960.7142857,3501.5
32609,"Walker County, Georgia",2013,68198,2013/6/1,"Chattanooga, Georgia",Georgia,6,968.5714286,3501.5
32610,"Walker County, Georgia",2013,68198,2013/10/1,"Chattanooga, Georgia",Georgia,10,989.4285714,3501.5
32611,"Walker County, Georgia",2013,68198,2013/1/1,"Chattanooga, Georgia",Georgia,1,942.1428571,3501.5
32612,"Walker County, Georgia",2013,68198,2013/7/1,"Chattanooga, Georgia",Georgia,7,974.2857143,3501.5
32613,"Walker County, Georgia",2013,68198,2013/3/1,"Chattanooga, Georgia",Georgia,3,943.7142857,3501.5
32614,"Walker County, Georgia",2013,68198,2013/9/1,"Chattanooga, Georgia",Georgia,9,984,3501.5
32615,"Walker County, Georgia",2013,68198,2013/2/1,"Chattanooga, Georgia",Georgia,2,940.2857143,3501.5
32616,"Walker County, Georgia",2013,68198,2013/12/1,"Chattanooga, Georgia",Georgia,12,994.1428571,3501.5
32617,"Walker County, Georgia",2014,68218,2014/11/1,"Chattanooga, Georgia",Georgia,11,963.8571429,3207.75
32618,"Walker County, Georgia",2014,68218,2014/5/1,"Chattanooga, Georgia",Georgia,5,963,3207.75
32619,"Walker County, Georgia",2014,68218,2014/3/1,"Chattanooga, Georgia",Georgia,3,972,3207.75
32620,"Walker County, Georgia",2014,68218,2014/7/1,"Chattanooga, Georgia",Georgia,7,949.1428571,3207.75
32621,"Walker County, Georgia",2014,68218,2014/1/1,"Chattanooga, Georgia",Georgia,1,984,3207.75
32622,"Walker County, Georgia",2014,68218,2014/2/1,"Chattanooga, Georgia",Georgia,2,978.7142857,3207.75
32623,"Walker County, Georgia",2014,68218,2014/4/1,"Chattanooga, Georgia",Georgia,4,971.7142857,3207.75
32624,"Walker County, Georgia",2014,68218,2014/8/1,"Chattanooga, Georgia",Georgia,8,953.7142857,3207.75
32625,"Walker County, Georgia",2014,68218,2014/10/1,"Chattanooga, Georgia",Georgia,10,959,3207.75
32626,"Walker County, Georgia",2014,68218,2014/12/1,"Chattanooga, Georgia",Georgia,12,966.1428571,3207.75
32627,"Walker County, Georgia",2014,68218,2014/6/1,"Chattanooga, Georgia",Georgia,6,951.8571429,3207.75
32628,"Walker County, Georgia",2014,68218,2014/9/1,"Chattanooga, Georgia",Georgia,9,960.7142857,3207.75
32629,"Walker County, Georgia",2015,68066,2015/5/1,"Chattanooga, Georgia",Georgia,5,978.4285714,3696.5
32630,"Walker County, Georgia",2015,68066,2015/4/1,"Chattanooga, Georgia",Georgia,4,973.4285714,3696.5
32631,"Walker County, Georgia",2015,68066,2015/9/1,"Chattanooga, Georgia",Georgia,9,975.8571429,3696.5
32632,"Walker County, Georgia",2015,68066,2015/10/1,"Chattanooga, Georgia",Georgia,10,973.7142857,3696.5
32633,"Walker County, Georgia",2015,68066,2015/1/1,"Chattanooga, Georgia",Georgia,1,975.8571429,3696.5
32634,"Walker County, Georgia",2015,68066,2015/12/1,"Chattanooga, Georgia",Georgia,12,965.2857143,3696.5
32635,"Walker County, Georgia",2015,68066,2015/8/1,"Chattanooga, Georgia",Georgia,8,980.2857143,3696.5
32636,"Walker County, Georgia",2015,68066,2015/7/1,"Chattanooga, Georgia",Georgia,7,982.1428571,3696.5
32637,"Walker County, Georgia",2015,68066,2015/11/1,"Chattanooga, Georgia",Georgia,11,970.2857143,3696.5
32638,"Walker County, Georgia",2015,68066,2015/6/1,"Chattanooga, Georgia",Georgia,6,983.2857143,3696.5
32639,"Walker County, Georgia",2015,68066,2015/3/1,"Chattanooga, Georgia",Georgia,3,974.5714286,3696.5
32640,"Walker County, Georgia",2015,68066,2015/2/1,"Chattanooga, Georgia",Georgia,2,974.2857143,3696.5
32641,"Walker County, Georgia",2016,67896,2016/4/1,"Chattanooga, Georgia",Georgia,4,982.1428571,3267.416667
32642,"Walker County, Georgia",2016,67896,2016/6/1,"Chattanooga, Georgia",Georgia,6,991,3267.416667
32643,"Walker County, Georgia",2016,67896,2016/1/1,"Chattanooga, Georgia",Georgia,1,966.8571429,3267.416667
32644,"Walker County, Georgia",2016,67896,2016/3/1,"Chattanooga, Georgia",Georgia,3,979.4285714,3267.416667
